Customer Name,Inv No,Date,Qty,Amount,Type of Sale,Supply Plant,F Y,Month,Due Date,RSPL P Date,Cust Pymt. Date,Amt.,Cust Pymt. Date,Amt.,Cust Pymt. Date,Amt.,Balance,Date of Settlement,EPI Per MT,RSPL EPI Days,RSPL EPI Amt,Cust EPI Amt,Cust. Int. Amt,Pymt Track,Executive,Over Due,Service Charges Amount,Service Charges,Income on Inv,Sale State,Sale Type,Sector,Sale Location,GRADES,IINDUST_TYPE,SALE_DIST,MONTHS,,,,,
Kapilavai Polymers,AP5538110454,23-01-2020,3,288578,1,AP,2019-20,January,25-Jan-20,,,,,,,,0,2020-01-25,0,,,,,0,Manoj,,550,1650,1650,AP,CASH,PP,DOPW,1110MG,Furniture,Guntur,`10 Jan,,,,,
Eswar Enamel Industries,AP5538110472,23-01-2020,1,96442,1,AP,2019-20,January,25-Jan-20,,,,,,,,0,2020-01-25,0,,,,,0,Sunil,,550,550,550,AP,CASH,LLDPE,DOPW,500M24A,Household,Prakasam,`10 Jan,,,,,
Sri Maruthi Plastics,AP5538110957,24-01-2020,1,96442,1,AP,2019-20,January,26-Jan-20,,,,,,,,0,2020-01-26,0,,,,,0,Manoj,,550,550,550,AP,CASH,LLDPE,DOPW,500M24A,Trading,Guntur,`10 Jan,,,,,
Fortune Home Care Industries,AP5538110966,24-01-2020,0.8,69949,2,AP,2019-20,January,8-Feb-20,,,,,,,,0,2020-02-08,1100,,,,,0,Manoj,,550,440,440,AP,CREDIT,HDPE,DOPW,012DB54,Household,Guntur,`10 Jan,,,,,
Global Polymers,TG5545100641,24-01-2020,2,201204,2,TG,2019-20,January,8-Feb-20,,,,,,,,0,2020-02-08,1100,,,,,0,Shiva,,350,700,700,AP,CREDIT,HDPE,DCA,010DP45,Irrigation,Kadapa,`10 Jan,,,,,
Tatwa Plast Products,HR5567049037,25-01-2020,12,1066634,1,HR,2019-20,January,27-Jan-20,,,,,,,,0,2020-01-27,0,,,,,0,Shiva,,350,4200,4200,AP,CASH,HDPE,DCA,003DB52,Aqua,W Godavari,`10 Jan,,,,,
Tatwa Plast Products,HR5567049053,25-01-2020,12,1082210,2,HR,2019-20,January,9-Feb-20,,,,,,,,0,2020-02-09,1100,,,,,0,Shiva,,350,4200,4200,AP,CREDIT,HDPE,DCA,003DB52,Aqua,W Godavari,`10 Jan,,,,,
Sri Maruthi Plastics,AP5538111619,27-01-2020,1,96442,1,AP,2019-20,January,29-Jan-20,,,,,,,,0,2020-01-29,0,,,,,0,Manoj,,550,550,550,AP,CASH,LLDPE,DOPW,500M24A,Trading,Guntur,`10 Jan,,,,,
Sri Padmavathi Polypack Industries,AP5538112182,28-01-2020,2,199025,2,AP,2019-20,January,12-Feb-20,,,,,,,,0,2020-02-12,1100,,,,,0,Manoj,,550,1100,1100,AP,CREDIT,PP,DOPW,1100FS,Packing,Krishna,`10 Jan,,,,,
Mahalakshmi Industries,AP5538112219,28-01-2020,1,98215,1,AP,2019-20,January,30-Jan-20,,,,,,,,0,2020-01-30,0,,7936,5115,0,0,Manoj,,550,550,3371,AP,CASH,PP,DOPW,1100FS,Packing,Krishna,`10 Jan,,,,,
Global Polymers,TG5545101694,28-01-2020,4,390358,2,TG,2019-20,January,12-Feb-20,,,,,,,,0,2020-02-12,1100,,,,,0,Shiva,,350,1400,1400,AP,CREDIT,HDPE,DCA,010DP45,Irrigation,Kadapa,`10 Jan,,,,,
Royal Polymers,TG5545101787,28-01-2020,3,302178,2,TG,2019-20,January,12-Feb-20,,,,,,,,0,2020-02-12,1100,,,,,0,Manoj,,350,1050,1050,AP,CREDIT,PP,DCA,1100FS,Packing,Kurnool,`10 Jan,,,,,
Venkatarama Polypack Industries,AP5538112469,29-01-2020,2,196429,1,AP,2019-20,January,31-Jan-20,,,,,,,,0,2020-01-31,0,,,,,0,Manoj,,550,1100,1100,AP,CASH,PP,DOPW,1100FS,Packing,Krishna,`10 Jan,,,,,
Venkatarama Polypack Industries,AP5538112497,29-01-2020,1,99513,2,AP,2019-20,January,13-Feb-20,,,,,,,,0,2020-02-13,1100,,,,,0,Manoj,,550,550,550,AP,CREDIT,PP,DOPW,1100FS,Packing,Krishna,`10 Jan,,,,,
Sree Sreenidhi Polymers,AP5538112508,29-01-2020,1,98215,1,AP,2019-20,January,31-Jan-20,,,,,,,,0,2020-01-31,0,,,,,0,Manoj,,550,550,550,AP,CASH,PP,DOPW,1100FS,Packing,Guntur,`10 Jan,,,,,
Mahalakshmi Industries,AP5538112585,29-01-2020,0.8,78572,1,AP,2019-20,January,31-Jan-20,,,,,,,,0,2020-01-31,0,,,,,0,Manoj,,550,440,440,AP,CASH,PP,DOPW,1100FS,Packing,Krishna,`10 Jan,,,,,
Mahalakshmi Industries,AP5538112587,29-01-2020,0.2,19643,1,AP,2019-20,January,31-Jan-20,,,,,,,,0,2020-01-31,0,,,,,0,Manoj,,550,110,110,AP,CASH,PP,DOPW,1100FS,Packing,Krishna,`10 Jan,,,,,
Venkatarama Polypack Industries,AP5538112952,30-01-2020,3,298538,2,AP,2019-20,January,14-Feb-20,,,,,,,,0,2020-02-14,1100,,,,,0,Manoj,,550,1650,1650,AP,CREDIT,PP,DOPW,1100FS,Packing,Krishna,`10 Jan,,,,,
Sai Krupa Plastic Industies,AP5538113118,30-01-2020,2,196783,2,AP,2019-20,January,14-Feb-20,,,,,,,,0,2020-02-14,1100,,,,,0,Manoj,,550,1100,1100,AP,CREDIT,PP,DOPW,1030RG,Household,Prakasam,`10 Jan,,,,,
Sri Sai Thapasri Plastics,AP5538113467,31-01-2020,12,1187922,2,AP,2019-20,January,15-Feb-20,,,,,,,,0,2020-02-15,1100,,17600,2625,1780,0,Shiva,,550,6600,23355,TG,CREDIT,PP,DOPW,4080MA,Aqua,Hyderabad,`10 Jan,,,,,
Kapilavai Polymers,AP5538113545,31-01-2020,3,287452,1,AP,2019-20,January,2-Feb-20,,,,,,,,0,2020-02-02,0,,,,,0,Manoj,,550,1650,1650,AP,CASH,PP,DOPW,1110MG,Furniture,Guntur,`10 Jan,,,,,
Gudivada Poly Craft,AP5538113563,31-01-2020,2,211958,1,AP,2019-20,January,2-Feb-20,,,,,,,,0,2020-02-02,0,,,,,0,Sunil,,550,1100,1100,AP,CASH,PP,DOPW,2020EC,Trading,Guntur,`10 Jan,,,,,
Sree Sreenidhi Polymers,AP5538117358,03-02-2020,1,99520,2,AP,2019-20,February,18-Feb-20,,,,,,,,0,2020-02-18,1100,,,,,0,Manoj,,550,550,550,AP,CREDIT,PP,DOPW,1100FS,Packing,Guntur,`11 Feb,,,,,
Sree Sreenidhi Polymers,AP5538117615,03-02-2020,1,99520,2,AP,2019-20,February,18-Feb-20,,,,,,,,0,2020-02-18,1100,,,,,0,Manoj,,550,550,550,AP,CREDIT,PP,DOPW,1100FS,Packing,Guntur,`11 Feb,,,,,
Kaveri Polymers,AP5538118662,05-02-2020,2,193012,2,AP,2019-20,February,20-Feb-20,,,,,,,,0,2020-02-20,1100,,,,,0,Sunil,,550,1100,1100,AP,CREDIT,LLDPE,DOPW,042R35A,Household,Visakhapatnam,`11 Feb,,,,,
Penna Polymer Products P Ltd,AP5538118973,06-02-2020,1,95208,1,AP,2019-20,February,8-Feb-20,,,,,,,,0,2020-02-08,0,,,,,0,Sunil,,550,550,550,AP,CASH,LLDPE,DOPW,042R35A,Household,Guntur,`11 Feb,,,,,
Mahalakshmi Industries,AP5538119542,07-02-2020,1,99520,2,AP,2019-20,February,22-Feb-20,,,,,,,,0,2020-02-22,1100,,,,,0,Manoj,,550,550,550,AP,CREDIT,PP,DOPW,1100FS,Packing,Krishna,`11 Feb,,,,,
Sree Sreenidhi Polymers,AP5538119800,08-02-2020,1,99520,2,AP,2019-20,February,23-Feb-20,,,,,,,,0,2020-02-23,1100,,,,,0,Manoj,,550,550,550,AP,CREDIT,PP,DOPW,1100FS,Packing,Guntur,`11 Feb,,,,,
Kapilavai Polymers,AP5538119808,08-02-2020,3,288706,1,AP,2019-20,February,10-Feb-20,,,,,,,,0,2020-02-10,0,,,,,0,Manoj,,550,1650,1650,AP,CASH,PP,DOPW,1110MG,Furniture,Guntur,`11 Feb,,,,,
Sree Sreenidhi Polymers,AP5538119934,08-02-2020,1,98222,2,AP,2019-20,February,23-Feb-20,,,,,,,,0,2020-02-23,1100,,,,,0,Manoj,,550,550,550,AP,CREDIT,PP,DOPW,1100FS,Packing,Guntur,`11 Feb,,,,,
Penna Polymer Products P Ltd,AP5538120187,10-02-2020,1,95208,1,AP,2019-20,February,12-Feb-20,,,,,,,,0,2020-02-12,0,,,,,0,Sunil,,550,550,550,AP,CASH,LLDPE,DOPW,042R35A,Household,Guntur,`11 Feb,,,,,
Venkateswara Packages,AP5538120616,11-02-2020,0.5,51087,1,AP,2019-20,February,13-Feb-20,,,,,,,,0,2020-02-13,0,,,,,0,Sunil,,550,275,275,AP,CASH,PP,DOPW,1350EG,Packing,Guntur,`11 Feb,,,,,
Sri Maruthi Plastics,AP5538120714,11-02-2020,1,96450,1,AP,2019-20,February,13-Feb-20,,,,,,,,0,2020-02-13,0,,,,,0,Manoj,,550,550,550,AP,CASH,LLDPE,DOPW,500M24A,Trading,Guntur,`11 Feb,,,,,
Sai Krupa Plastic Industies,AP5538121353,13-02-2020,1.2,114441,2,AP,2019-20,February,28-Feb-20,,,,,,,,0,2020-02-28,1100,,,,,0,Manoj,,550,660,660,AP,CREDIT,PP,DOPW,1030RG,Household,Prakasam,`11 Feb,,,,,
Sai Krupa Plastic Industies,AP5538121367,13-02-2020,0.1,8612,2,AP,2019-20,February,28-Feb-20,,,,,,,,0,2020-02-28,1100,,,,,0,Manoj,,550,55,55,AP,CREDIT,PP,DOPW,1030RG,Household,Prakasam,`11 Feb,,,,,
Gsr Industries,AP5538121653,14-02-2020,6,508917,1,AP,2019-20,February,16-Feb-20,,,,,,,,0,2020-02-16,0,,,,,0,Sunil,,550,3300,3300,AP,CASH,LLDPE,DOPW,010F18S,Packing,Prakasam,`11 Feb,,,,,
Mahalakshmi Industries,AP5538121825,14-02-2020,2,196680,2,AP,2019-20,February,29-Feb-20,,,,,,,,0,2020-02-29,1100,,,,,0,Manoj,,550,1100,1100,AP,CREDIT,PP,DOPW,1100FS,Packing,Krishna,`11 Feb,,,,,
Venkatarama Polypack Industries,AP5538121837,14-02-2020,1,98340,2,AP,2019-20,February,29-Feb-20,,,,,,,,0,2020-02-29,1100,,,,,0,Manoj,,550,550,550,AP,CREDIT,PP,DOPW,1100FS,Packing,Krishna,`11 Feb,,,,,
Global Polymers,KA5539210796,14-02-2020,0.05,4332,2,KA,2019-20,February,29-Feb-20,,,,,,,,0,2020-02-29,1100,,,,,0,Shiva,,350,17.5,18,AP,CREDIT,HDPE,DCA,010DP45,Irrigation,Kadapa,`11 Feb,,,,,
Global Polymers,KA5539210799,14-02-2020,1.95,168958,2,KA,2019-20,February,29-Feb-20,,,,,,,,0,2020-02-29,1100,,,,,0,Shiva,,350,682.5,683,AP,CREDIT,HDPE,DCA,010DP45,Irrigation,Kadapa,`11 Feb,,,,,
Global Polymers,KA5539210801,14-02-2020,23,1992839,2,KA,2019-20,February,29-Feb-20,,,,,,,,0,2020-02-29,1100,,,,,0,Shiva,,350,8050,8050,AP,CREDIT,HDPE,DCA,010DP44,Irrigation,Kadapa,`11 Feb,,,,,
Kapilavai Polymers,AP5538122097,15-02-2020,3,284229,1,AP,2019-20,February,17-Feb-20,,,,,,,,0,2020-02-17,0,,,,,0,Manoj,,550,1650,1650,AP,CASH,PP,DOPW,1110MG,Furniture,Guntur,`11 Feb,,,,,
Sree Sreenidhi Polymers,AP5538122138,15-02-2020,1,97042,1,AP,2019-20,February,17-Feb-20,,,,,,,,0,2020-02-17,0,,,,,0,Manoj,,550,550,550,AP,CASH,PP,DOPW,1100FS,Packing,Guntur,`11 Feb,,,,,
Penna Polymer Products P Ltd,AP5538122453,17-02-2020,1,95208,1,AP,2019-20,February,19-Feb-20,,,,,,,,0,2020-02-19,0,,,,,0,Sunil,,550,550,550,AP,CASH,LLDPE,DOPW,042R35A,Household,Guntur,`11 Feb,,,,,
Royal Polymers,TG5545110915,18-02-2020,3,292704,2,TG,2019-20,February,4-Mar-20,,,,,,,,0,2020-03-04,1100,,,,,0,Manoj,,350,1050,1050,AP,CREDIT,PP,DCA,1100FS,Packing,Kurnool,`11 Feb,,,,,
Yameen Plastics Industries,TN5542394491,18-02-2020,10.1,851340,1,TN,2019-20,February,20-Feb-20,,,,,,,,0,2020-02-20,0,,,,,0,Shiva,,350,3535,3535,AP,CASH,HDPE,DCA,080M60,Agriculture,Kadapa,`11 Feb,,,,,
Sree Sreenidhi Polymers,AP5538123316,19-02-2020,1,98340,2,AP,2019-20,February,5-Mar-20,,,,,,,,0,2020-03-05,1100,,,,,0,Manoj,,550,550,550,AP,CREDIT,PP,DOPW,1100FS,Packing,Guntur,`11 Feb,,,,,
Sree Sreenidhi Polymers,AP5538123808,20-02-2020,1,96570,2,AP,2019-20,February,6-Mar-20,,,,,,,,0,2020-03-06,1100,,,,,0,Manoj,,550,550,550,AP,CREDIT,PP,DOPW,1100FS,Packing,Guntur,`11 Feb,,,,,
Global Polymers,TN5542399103,22-02-2020,17,1465162,2,TN,2019-20,February,8-Mar-20,,,,,,,,0,2020-03-08,1100,,,,,0,Shiva,,350,5950,5950,AP,CREDIT,HDPE,DCA,010DP45,Irrigation,Kadapa,`11 Feb,,,,,
Mahalakshmi Industries,AP5538124953,24-02-2020,1,96570,2,AP,2019-20,February,10-Mar-20,,,,,,,,0,2020-03-10,1100,,,,,0,Manoj,,550,550,550,AP,CREDIT,PP,DOPW,1100FS,Packing,Krishna,`11 Feb,,,,,
Sree Sreenidhi Polymers,AP5538124964,24-02-2020,1,96570,2,AP,2019-20,February,10-Mar-20,,,,,,,,0,2020-03-10,1100,,,,,0,Manoj,,550,550,550,AP,CREDIT,PP,DOPW,1100FS,Packing,Guntur,`11 Feb,,,,,
Kapilavai Polymers,AP5538124991,24-02-2020,3,281574,1,AP,2019-20,February,26-Feb-20,,,,,,,,0,2020-02-26,0,,,,,0,Manoj,,550,1650,1650,AP,CASH,PP,DOPW,4080MA,Furniture,Guntur,`11 Feb,,,,,
Sanjayram Slate Works,AP5538125037,24-02-2020,1,96450,1,AP,2019-20,February,26-Feb-20,,,,,,,,0,2020-02-26,0,,,,,0,Sunil,,550,550,550,AP,CASH,LLDPE,DOPW,500M24A,Household,Prakasam,`11 Feb,,,,,
Sri Chetan Polymers,AP5538125059,24-02-2020,1.2,101783,1,AP,2019-20,February,26-Feb-20,,,,,,,,0,2020-02-26,0,,,,,0,Sunil,,550,660,660,AP,CASH,LLDPE,DOPW,1100FS,Packing,W Godavari,`11 Feb,,,,,
Sri Padmavathi Polypack Industries,AP5538125086,24-02-2020,1,84819,1,AP,2019-20,February,26-Feb-20,,,,,,,,0,2020-02-26,0,,,,,0,Manoj,,550,550,550,AP,CASH,PP,DOPW,1100FS,Packing,Krishna,`11 Feb,,,,,
Sri Padmavathi Polypack Industries,AP5538125089,24-02-2020,1,86117,2,AP,2019-20,February,10-Mar-20,,,,,,,,0,2020-03-10,1100,,,,,0,Manoj,,550,550,550,AP,CREDIT,PP,DOPW,1100FS,Packing,Krishna,`11 Feb,,,,,
Sai Krupa Plastic Industies,AP5538125387,25-02-2020,1.1,104061,2,AP,2019-20,February,11-Mar-20,,,,,,,,0,2020-03-11,1100,,,,,0,Manoj,,550,605,605,AP,CREDIT,PP,DOPW,1030RG,Household,Prakasam,`11 Feb,,,,,
Steri Plasto Industries Pvt Ltd,AP5538125658,26-02-2020,1,89322,2,AP,2019-20,February,12-Mar-20,,,,,,,,0,2020-03-12,1100,,,,,0,Sunil,,550,550,550,AP,CREDIT,PP,DOPW,1110MG,Household,Guntur,`11 Feb,,,,,
Mahalakshmi Industries,AP5538126047,27-02-2020,1,96570,2,AP,2019-20,February,13-Mar-20,,,,,,,,0,2020-03-13,1100,,,,,0,Manoj,,550,550,550,AP,CREDIT,PP,DOPW,1100FS,Packing,Krishna,`11 Feb,,,,,
Kapilavai Polymers,AP5538126059,27-02-2020,1.9,178838,1,AP,2019-20,February,29-Feb-20,,,,,,,,0,2020-02-29,0,,,,,0,Manoj,,550,1045,1045,AP,CASH,PP,DOPW,4080MA,Furniture,Guntur,`11 Feb,,,,,
Sree Sreenidhi Polymers,AP5538126067,27-02-2020,1,95272,1,AP,2019-20,February,29-Feb-20,,,,,,,,0,2020-02-29,0,,,,,0,Manoj,,550,550,550,AP,CASH,PP,DOPW,1100FS,Packing,Guntur,`11 Feb,,,,,
Sree Sreenidhi Polymers,AP5538126159,27-02-2020,1,96570,2,AP,2019-20,February,13-Mar-20,,,,,,,,0,2020-03-13,1100,,,,,0,Manoj,,550,550,550,AP,CREDIT,PP,DOPW,1100FS,Packing,Guntur,`11 Feb,,,,,
Sri Sai Thapasri Plastics,TG5545113356,27-02-2020,2,196520,2,TG,2019-20,February,13-Mar-20,,,,,,,,0,2020-03-13,1100,,,,,0,Shiva,,350,700,700,TG,CREDIT,PP,DCA,4080MA,Aqua,Hyderabad,`11 Feb,,,,,
Sri Sai Thapasri Plastics,TG5545113418,27-02-2020,2,196520,2,TG,2019-20,February,13-Mar-20,,,,,,,,0,2020-03-13,1100,,,,,0,Shiva,,350,700,700,TG,CREDIT,PP,DCA,4080MA,Aqua,Hyderabad,`11 Feb,,,,,
Sri Sai Thapasri Plastics,TG5545113569,27-02-2020,2,196520,2,TG,2019-20,February,13-Mar-20,,,,,,,,0,2020-03-13,1100,,,,,0,Shiva,,350,700,700,TG,CREDIT,PP,DCA,4080MA,Aqua,Hyderabad,`11 Feb,,,,,
Mahalakshmi Industries,AP5538126382,28-02-2020,3,289710,2,AP,2019-20,February,14-Mar-20,,,,,,,,0,2020-03-14,1100,,,,,0,Manoj,,550,1650,1650,AP,CREDIT,PP,DOPW,1100FS,Packing,Krishna,`11 Feb,,,,,
Sri Padmavathi Polypack Industries,AP5538126393,28-02-2020,1,96570,2,AP,2019-20,February,14-Mar-20,,,,,,,,0,2020-03-14,1100,,,,,0,Manoj,,550,550,550,AP,CREDIT,PP,DOPW,1100FS,Packing,Krishna,`11 Feb,,,,,
Lakshmi Enterprises,AP5538126497,28-02-2020,1,95272,1,AP,2019-20,February,1-Mar-20,,,,,,,,0,2020-03-01,0,,,,,0,Sunil,,550,550,550,AP,CASH,PP,DOPW,1100FS,Packing,Guntur,`11 Feb,,,,,
Sri Sai Thapasri Plastics,TG5545113685,28-02-2020,2,196520,2,TG,2019-20,February,14-Mar-20,,,,,,,,0,2020-03-14,1100,,,,,0,Shiva,,350,700,700,TG,CREDIT,PP,DCA,4080MA,Aqua,Hyderabad,`11 Feb,,,,,
Sri Sai Thapasri Plastics,TG5545113864,28-02-2020,2,196520,2,TG,2019-20,February,14-Mar-20,,,,,,,,0,2020-03-14,1100,,,,,0,Shiva,,350,700,700,TG,CREDIT,PP,DCA,4080MA,Aqua,Hyderabad,`11 Feb,,,,,
Gsr Industries,AP5538126565,29-02-2020,8.8,746411,1,AP,2019-20,February,2-Mar-20,,,,,,,,0,2020-03-02,0,,,,,0,Sunil,,550,4840,4840,AP,CASH,LLDPE,DOPW,010F18S,Packing,Prakasam,`11 Feb,,,,,
Gsr Industries,AP5538126567,29-02-2020,0.275,23325,1,AP,2019-20,February,2-Mar-20,,,,,,,,0,2020-03-02,0,,,,,0,Sunil,,550,151.25,151,AP,CASH,LLDPE,DOPW,010F18S,Packing,Prakasam,`11 Feb,,,,,
Kapilavai Polymers,AP5538126612,29-02-2020,3,277497,1,AP,2019-20,February,2-Mar-20,,,,,,,,0,2020-03-02,0,,,,,0,Manoj,,550,1650,1650,AP,CASH,PP,DOPW,4080MA,Furniture,Guntur,`11 Feb,,,,,
Sri Sai Thapasri Plastics,TG5545113962,29-02-2020,2,196520,2,TG,2019-20,February,15-Mar-20,,,,,,,,0,2020-03-15,1100,,,,,0,Shiva,,350,700,700,TG,CREDIT,PP,DCA,4080MA,Aqua,Hyderabad,`11 Feb,,,,,
Sri Sai Thapasri Plastics,TG5545114028,29-02-2020,2,196520,2,TG,2019-20,February,15-Mar-20,,,,,,,,0,2020-03-15,1100,,,,,0,Shiva,,350,700,700,TG,CREDIT,PP,DCA,4080MA,Aqua,Hyderabad,`11 Feb,,,,,
Sri Sai Thapasri Plastics,TG5545114031,29-02-2020,1,98260,2,TG,2019-20,February,15-Mar-20,,,,,,,,0,2020-03-15,1100,,,,,0,Shiva,,350,350,350,TG,CREDIT,PP,DCA,4080MA,Aqua,Hyderabad,`11 Feb,,,,,
Sree Sreenidhi Polymers,AP5538126677,29-02-2020,1,96570,2,AP,2019-20,February,15-Mar-20,,,,,,,,0,2020-03-15,1100,,,,,0,Manoj,,550,550,550,AP,CREDIT,PP,DOPW,1100FS,Packing,Guntur,`11 Feb,,,,,
Venkatarama Polypack Industries,AP5538128809,02-03-2020,3,284360,2,AP,2019-20,March,17-Mar-20,,,,,,,,0,2020-03-17,1100,,,,,0,Manoj,,550,1650,1650,AP,CREDIT,PP,DOPW,1100FS,Packing,Krishna,`12 Mar,,,,,
Royal Polymers,TG5545117777,04-03-2020,3.5,331857,2,TG,2019-20,March,19-Mar-20,,,,,,,,0,2020-03-19,1100,,,,,0,Manoj,,350,1225,1225,AP,CREDIT,PP,DCA,1100FS,Packing,Kurnool,`12 Mar,,,,,
Sri Sai Thapasri Plastics,TG5545118051,05-03-2020,2,192980,2,TG,2019-20,March,20-Mar-20,,,,,,,,0,2020-03-20,1100,,,,,0,Shiva,,350,700,700,TG,CREDIT,PP,DCA,4080MA,Aqua,Hyderabad,`12 Mar,,,,,
Lakshmi Enterprises,AP5538132089,06-03-2020,1,93489,1,AP,2019-20,March,8-Mar-20,,,,,,,,0,2020-03-08,0,,,,,0,Sunil,,550,550,550,AP,CASH,PP,DOPW,1100FS,Packing,Guntur,`12 Mar,,,,,
Sri Padmavathi Polypack Industries,AP5538132256,06-03-2020,2,189573,2,AP,2019-20,March,21-Mar-20,,,,,,,,0,2020-03-21,1100,,,,,0,Manoj,,550,1100,1100,AP,CREDIT,PP,DOPW,1100FS,Packing,Krishna,`12 Mar,,,,,
Sri Sai Thapasri Plastics,TG5545118345,06-03-2020,1,96490,2,TG,2019-20,March,21-Mar-20,,,,,,,,0,2020-03-21,1100,,,,,0,Shiva,,350,350,350,TG,CREDIT,PP,DCA,4080MA,Aqua,Hyderabad,`12 Mar,,,,,
Sri Sai Thapasri Plastics,TG5545118383,06-03-2020,5,482449,2,TG,2019-20,March,21-Mar-20,,,,,,,,0,2020-03-21,1100,,,,,0,Shiva,,350,1750,1750,TG,CREDIT,PP,DCA,4080MA,Aqua,Hyderabad,`12 Mar,,,,,
Sri Maruthi Plastics,AP5538133367,09-03-2020,1,96436,1,AP,2019-20,March,11-Mar-20,,,,,,,,0,2020-03-11,0,,,,,0,Manoj,,550,550,550,AP,CASH,LLDPE,DOPW,500M24A,Trading,Guntur,`12 Mar,,,,,
Bindhu Industries,AP5538134069,11-03-2020,3,286342,2,AP,2019-20,March,26-Mar-20,,,,,,,,0,2020-03-26,1100,,,,,0,Shiva,,550,1650,1650,AP,CREDIT,HDPE,DOPW,003DB52,Aqua,W Godavari,`12 Mar,,,,,
Penna Polymer Products P Ltd,AP5538134328,12-03-2020,1,95195,1,AP,2019-20,March,14-Mar-20,,,,,,,,0,2020-03-14,0,,,,,0,Sunil,,550,550,550,AP,CASH,LLDPE,DOPW,042R35A,Household,Guntur,`12 Mar,,,,,
Sree Sreenidhi Polymers,AP5538134376,12-03-2020,2,189573,2,AP,2019-20,March,27-Mar-20,,,,,,,,0,2020-03-27,1100,,,,,0,Manoj,,550,1100,1100,AP,CREDIT,PP,DOPW,1100FS,Packing,Guntur,`12 Mar,,,,,
Kaveri Polymers,AP5538134456,12-03-2020,2,192986,2,AP,2019-20,March,27-Mar-20,,,,,,,,0,2020-03-27,1100,,,,,0,Sunil,,550,1100,1100,AP,CREDIT,LLDPE,DOPW,042R35A,Household,Visakhapatnam,`12 Mar,,,,,
Venkatarama Polypack Industries,AP5538134826,13-03-2020,1,94787,2,AP,2019-20,March,28-Mar-20,,,,,,,,0,2020-03-28,1100,,,,,0,Manoj,,550,550,550,AP,CREDIT,PP,DOPW,1100FS,Packing,Krishna,`12 Mar,,,,,
Sai Krupa Plastic Industies,AP5538134830,13-03-2020,1,93666,2,AP,2019-20,March,28-Mar-20,,,,,,,,0,2020-03-28,1100,,,,,0,Manoj,,550,550,550,AP,CREDIT,PP,DOPW,1030RG,Household,Prakasam,`12 Mar,,,,,
Sri Maruthi Plastics,AP5538134874,13-03-2020,0.5,43066,1,AP,2019-20,March,15-Mar-20,,,,,,,,0,2020-03-15,0,,,,,0,Manoj,,550,275,275,AP,CASH,LLDPE,DOPW,500M24A,Trading,Guntur,`12 Mar,,,,,
Kapilavai Polymers,AP5538134901,13-03-2020,3,279015,1,AP,2019-20,March,15-Mar-20,,,,,,,,0,2020-03-15,0,,,,,0,Manoj,,550,1650,1650,AP,CASH,PP,DOPW,1110MG,Furniture,Guntur,`12 Mar,,,,,
Lakshmi Enterprises,AP5538134907,13-03-2020,1,93489,1,AP,2019-20,March,15-Mar-20,,,,,,,,0,2020-03-15,0,,,,,0,Sunil,,550,550,550,AP,CASH,PP,DOPW,1100FS,Packing,Guntur,`12 Mar,,,,,
Global Polymers,TN5542429138,13-03-2020,16,1475642,2,TN,2019-20,March,28-Mar-20,,,,,,,,0,2020-03-28,1100,,,,,0,Shiva,,350,5600,5600,AP,CREDIT,HDPE,DCA,180M50,Irrigation,Kadapa,`12 Mar,,,,,
Mahalakshmi Industries,AP5538135208,14-03-2020,1,94787,2,AP,2019-20,March,29-Mar-20,,,,,,,,0,2020-03-29,1100,,,,,0,Manoj,,550,550,550,AP,CREDIT,PP,DOPW,1100FS,Packing,Krishna,`12 Mar,,,,,
Sree Sreenidhi Polymers,AP5538135282,14-03-2020,1,94787,2,AP,2019-20,March,29-Mar-20,,,,,,,,0,2020-03-29,1100,,,,,0,Manoj,,550,550,550,AP,CREDIT,PP,DOPW,1100FS,Packing,Guntur,`12 Mar,,,,,
Tatwa Plast Products,HR5567059414,14-03-2020,12,1061792,1,HR,2019-20,March,16-Mar-20,,,,,,,,0,2020-03-16,0,,,,,0,Shiva,,350,4200,4200,AP,CASH,HDPE,DCA,003DB52,Aqua,W Godavari,`12 Mar,,,,,
Tatwa Plast Products,HR5567059415,14-03-2020,12,1077175,2,HR,2019-20,March,29-Mar-20,,,,,,,,0,2020-03-29,1100,,,,,0,Shiva,,350,4200,4200,AP,CREDIT,HDPE,DCA,003DB52,Aqua,W Godavari,`12 Mar,,,,,
Penna Polymer Products P Ltd,AP5538135593,16-03-2020,1,95195,1,AP,2019-20,March,18-Mar-20,,,,,,,,0,2020-03-18,0,,,,,0,Sunil,,550,550,550,AP,CASH,LLDPE,DOPW,042R35A,Household,Guntur,`12 Mar,,,,,
Kaveri Polymers,AP5538136472,18-03-2020,2,192986,2,AP,2019-20,March,2-Apr-20,,,,,,,,0,2020-04-02,1100,,,,,0,Sunil,,550,1100,1100,AP,CREDIT,LLDPE,DOPW,042R35A,Household,Visakhapatnam,`12 Mar,,,,,
Eswar Enamel Industries,AP5538136505,18-03-2020,1,96436,1,AP,2019-20,March,20-Mar-20,,,,,,,,0,2020-03-20,0,,,,,0,Sunil,,550,550,550,AP,CASH,LLDPE,DOPW,500M24A,Household,Prakasam,`12 Mar,,,,,
